inst_id	cell_id	det_plate	det_well	pert_mfc_id	pert_dose	pert_dose_unit	pert_id	pert_iname	pert_type	pert_time	pert_time_unit
LJP009_HEPG2_24H_X2_B20:C02	HEPG2	LJP009_HEPG2_24H_X2_B20	C02	BRD-K83972459-001-04-3	3.33	um	BRD-K83972459	JWE-035	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:C03	HEPG2	LJP009_HEPG2_24H_X2_B20	C03	BRD-K83972459-001-04-3	1.11	um	BRD-K83972459	JWE-035	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:C04	HEPG2	LJP009_HEPG2_24H_X2_B20	C04	BRD-K83972459-001-04-3	0.37	um	BRD-K83972459	JWE-035	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:C05	HEPG2	LJP009_HEPG2_24H_X2_B20	C05	BRD-K83972459-001-04-3	0.12	um	BRD-K83972459	JWE-035	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:C06	HEPG2	LJP009_HEPG2_24H_X2_B20	C06	BRD-K83972459-001-04-3	0.04	um	BRD-K83972459	JWE-035	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:C07	HEPG2	LJP009_HEPG2_24H_X2_B20	C07	BRD-K97056771-001-12-3	10.0	um	BRD-K97056771	GNF-2	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:C08	HEPG2	LJP009_HEPG2_24H_X2_B20	C08	BRD-K97056771-001-12-3	3.33	um	BRD-K97056771	GNF-2	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:C09	HEPG2	LJP009_HEPG2_24H_X2_B20	C09	BRD-K97056771-001-12-3	1.11	um	BRD-K97056771	GNF-2	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:C10	HEPG2	LJP009_HEPG2_24H_X2_B20	C10	BRD-K97056771-001-12-3	0.37	um	BRD-K97056771	GNF-2	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:C11	HEPG2	LJP009_HEPG2_24H_X2_B20	C11	BRD-K97056771-001-12-3	0.12	um	BRD-K97056771	GNF-2	trt_cp	24.0	h
LJP005_HEPG2_24H_X1_B19:I09	HEPG2	LJP005_HEPG2_24H_X1_B19	I09	BRD-K15592317-001-05-1	1.11	um	BRD-K15592317	CP-466722	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:C12	HEPG2	LJP009_HEPG2_24H_X2_B20	C12	BRD-K97056771-001-12-3	0.04	um	BRD-K97056771	GNF-2	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:C13	HEPG2	LJP009_HEPG2_24H_X2_B20	C13	BRD-K24515980-001-03-2	10.0	um	BRD-K24515980	QL-XI-92	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:C14	HEPG2	LJP009_HEPG2_24H_X2_B20	C14	BRD-K24515980-001-03-2	3.33	um	BRD-K24515980	QL-XI-92	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:C15	HEPG2	LJP009_HEPG2_24H_X2_B20	C15	BRD-K24515980-001-03-2	1.11	um	BRD-K24515980	QL-XI-92	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:C16	HEPG2	LJP009_HEPG2_24H_X2_B20	C16	BRD-K24515980-001-03-2	0.37	um	BRD-K24515980	QL-XI-92	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:C17	HEPG2	LJP009_HEPG2_24H_X2_B20	C17	BRD-K24515980-001-03-2	0.12	um	BRD-K24515980	QL-XI-92	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:C18	HEPG2	LJP009_HEPG2_24H_X2_B20	C18	BRD-K24515980-001-03-2	0.04	um	BRD-K24515980	QL-XI-92	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:C20	HEPG2	LJP009_HEPG2_24H_X2_B20	C20	BRD-K79090631-001-20-7	3.33	um	BRD-K79090631	CGP-60474	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:C21	HEPG2	LJP009_HEPG2_24H_X2_B20	C21	BRD-K79090631-001-20-7	1.11	um	BRD-K79090631	CGP-60474	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:C23	HEPG2	LJP009_HEPG2_24H_X2_B20	C23	BRD-K79090631-001-20-7	0.12	um	BRD-K79090631	CGP-60474	trt_cp	24.0	h
LJP005_HEPG2_24H_X1_B19:I10	HEPG2	LJP005_HEPG2_24H_X1_B19	I10	BRD-K15592317-001-05-1	0.37	um	BRD-K15592317	CP-466722	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:C24	HEPG2	LJP009_HEPG2_24H_X2_B20	C24	BRD-K79090631-001-20-7	0.04	um	BRD-K79090631	CGP-60474	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:D02	HEPG2	LJP009_HEPG2_24H_X2_B20	D02	BRD-K37764012-001-03-3	3.33	um	BRD-K37764012	PF-03758309	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:D03	HEPG2	LJP009_HEPG2_24H_X2_B20	D03	BRD-K37764012-001-03-3	1.11	um	BRD-K37764012	PF-03758309	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:D04	HEPG2	LJP009_HEPG2_24H_X2_B20	D04	BRD-K37764012-001-03-3	0.37	um	BRD-K37764012	PF-03758309	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:D05	HEPG2	LJP009_HEPG2_24H_X2_B20	D05	BRD-K37764012-001-03-3	0.12	um	BRD-K37764012	PF-03758309	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:D06	HEPG2	LJP009_HEPG2_24H_X2_B20	D06	BRD-K37764012-001-03-3	0.04	um	BRD-K37764012	PF-03758309	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:D07	HEPG2	LJP009_HEPG2_24H_X2_B20	D07	BRD-K24859147-075-02-0	10.0	um	BRD-K24859147	KIN001-242	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:D08	HEPG2	LJP009_HEPG2_24H_X2_B20	D08	BRD-K24859147-075-02-0	3.33	um	BRD-K24859147	KIN001-242	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:D09	HEPG2	LJP009_HEPG2_24H_X2_B20	D09	BRD-K24859147-075-02-0	1.11	um	BRD-K24859147	KIN001-242	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:D10	HEPG2	LJP009_HEPG2_24H_X2_B20	D10	BRD-K24859147-075-02-0	0.37	um	BRD-K24859147	KIN001-242	trt_cp	24.0	h
LJP005_HEPG2_24H_X1_B19:I11	HEPG2	LJP005_HEPG2_24H_X1_B19	I11	BRD-K15592317-001-05-1	0.12	um	BRD-K15592317	CP-466722	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:D11	HEPG2	LJP009_HEPG2_24H_X2_B20	D11	BRD-K24859147-075-02-0	0.12	um	BRD-K24859147	KIN001-242	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:D12	HEPG2	LJP009_HEPG2_24H_X2_B20	D12	BRD-K24859147-075-02-0	0.04	um	BRD-K24859147	KIN001-242	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:D13	HEPG2	LJP009_HEPG2_24H_X2_B20	D13	BRD-K52751261-001-05-3	10.0	um	BRD-K52751261	TAK-715	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:D14	HEPG2	LJP009_HEPG2_24H_X2_B20	D14	BRD-K52751261-001-05-3	3.33	um	BRD-K52751261	TAK-715	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:D15	HEPG2	LJP009_HEPG2_24H_X2_B20	D15	BRD-K52751261-001-05-3	1.11	um	BRD-K52751261	TAK-715	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:D16	HEPG2	LJP009_HEPG2_24H_X2_B20	D16	BRD-K52751261-001-05-3	0.37	um	BRD-K52751261	TAK-715	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:D17	HEPG2	LJP009_HEPG2_24H_X2_B20	D17	BRD-K52751261-001-05-3	0.12	um	BRD-K52751261	TAK-715	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:D18	HEPG2	LJP009_HEPG2_24H_X2_B20	D18	BRD-K52751261-001-05-3	0.04	um	BRD-K52751261	TAK-715	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:D19	HEPG2	LJP009_HEPG2_24H_X2_B20	D19	BRD-K83963101-001-05-1	10.0	um	BRD-K83963101	MLN-8054	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:D20	HEPG2	LJP009_HEPG2_24H_X2_B20	D20	BRD-K83963101-001-05-1	3.33	um	BRD-K83963101	MLN-8054	trt_cp	24.0	h
LJP005_HEPG2_24H_X1_B19:I12	HEPG2	LJP005_HEPG2_24H_X1_B19	I12	BRD-K15592317-001-05-1	0.04	um	BRD-K15592317	CP-466722	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:D21	HEPG2	LJP009_HEPG2_24H_X2_B20	D21	BRD-K83963101-001-05-1	1.11	um	BRD-K83963101	MLN-8054	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:D22	HEPG2	LJP009_HEPG2_24H_X2_B20	D22	BRD-K83963101-001-05-1	0.37	um	BRD-K83963101	MLN-8054	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:D23	HEPG2	LJP009_HEPG2_24H_X2_B20	D23	BRD-K83963101-001-05-1	0.12	um	BRD-K83963101	MLN-8054	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:D24	HEPG2	LJP009_HEPG2_24H_X2_B20	D24	BRD-K83963101-001-05-1	0.04	um	BRD-K83963101	MLN-8054	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:E01	HEPG2	LJP009_HEPG2_24H_X2_B20	E01	BRD-K07859598-001-11-2	10.0	um	BRD-K07859598	GW-5074	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:E02	HEPG2	LJP009_HEPG2_24H_X2_B20	E02	BRD-K07859598-001-11-2	3.33	um	BRD-K07859598	GW-5074	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:E03	HEPG2	LJP009_HEPG2_24H_X2_B20	E03	BRD-K07859598-001-11-2	1.11	um	BRD-K07859598	GW-5074	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:E04	HEPG2	LJP009_HEPG2_24H_X2_B20	E04	BRD-K07859598-001-11-2	0.37	um	BRD-K07859598	GW-5074	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:E05	HEPG2	LJP009_HEPG2_24H_X2_B20	E05	BRD-K07859598-001-11-2	0.12	um	BRD-K07859598	GW-5074	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:E06	HEPG2	LJP009_HEPG2_24H_X2_B20	E06	BRD-K07859598-001-11-2	0.04	um	BRD-K07859598	GW-5074	trt_cp	24.0	h
LJP005_HEPG2_24H_X1_B19:I13	HEPG2	LJP005_HEPG2_24H_X1_B19	I13	BRD-K08799216-001-04-6	10.0	um	BRD-K08799216	pelitinib	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:E07	HEPG2	LJP009_HEPG2_24H_X2_B20	E07	BRD-K01567962-001-21-4	10.0	um	BRD-K01567962	pyrazolanthrone	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:E08	HEPG2	LJP009_HEPG2_24H_X2_B20	E08	BRD-K01567962-001-21-4	3.33	um	BRD-K01567962	pyrazolanthrone	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:E09	HEPG2	LJP009_HEPG2_24H_X2_B20	E09	BRD-K01567962-001-21-4	1.11	um	BRD-K01567962	pyrazolanthrone	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:E10	HEPG2	LJP009_HEPG2_24H_X2_B20	E10	BRD-K01567962-001-21-4	0.37	um	BRD-K01567962	pyrazolanthrone	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:E11	HEPG2	LJP009_HEPG2_24H_X2_B20	E11	BRD-K01567962-001-21-4	0.12	um	BRD-K01567962	pyrazolanthrone	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:E12	HEPG2	LJP009_HEPG2_24H_X2_B20	E12	BRD-K01567962-001-21-4	0.04	um	BRD-K01567962	pyrazolanthrone	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:E13	HEPG2	LJP009_HEPG2_24H_X2_B20	E13	BRD-K02123250-001-05-9	10.0	um	BRD-K02123250	JNJ-38877605	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:E14	HEPG2	LJP009_HEPG2_24H_X2_B20	E14	BRD-K02123250-001-05-9	3.33	um	BRD-K02123250	JNJ-38877605	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:E15	HEPG2	LJP009_HEPG2_24H_X2_B20	E15	BRD-K02123250-001-05-9	1.11	um	BRD-K02123250	JNJ-38877605	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:E16	HEPG2	LJP009_HEPG2_24H_X2_B20	E16	BRD-K02123250-001-05-9	0.37	um	BRD-K02123250	JNJ-38877605	trt_cp	24.0	h
LJP005_HEPG2_24H_X1_B19:I14	HEPG2	LJP005_HEPG2_24H_X1_B19	I14	BRD-K08799216-001-04-6	3.33	um	BRD-K08799216	pelitinib	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:E17	HEPG2	LJP009_HEPG2_24H_X2_B20	E17	BRD-K02123250-001-05-9	0.12	um	BRD-K02123250	JNJ-38877605	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:E18	HEPG2	LJP009_HEPG2_24H_X2_B20	E18	BRD-K02123250-001-05-9	0.04	um	BRD-K02123250	JNJ-38877605	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:E20	HEPG2	LJP009_HEPG2_24H_X2_B20	E20	BRD-K44227013-001-05-6	3.33	um	BRD-K44227013	ponatinib	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:E21	HEPG2	LJP009_HEPG2_24H_X2_B20	E21	BRD-K44227013-001-05-6	1.11	um	BRD-K44227013	ponatinib	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:E22	HEPG2	LJP009_HEPG2_24H_X2_B20	E22	BRD-K44227013-001-05-6	0.37	um	BRD-K44227013	ponatinib	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:E23	HEPG2	LJP009_HEPG2_24H_X2_B20	E23	BRD-K44227013-001-05-6	0.12	um	BRD-K44227013	ponatinib	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:E24	HEPG2	LJP009_HEPG2_24H_X2_B20	E24	BRD-K44227013-001-05-6	0.04	um	BRD-K44227013	ponatinib	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:F01	HEPG2	LJP009_HEPG2_24H_X2_B20	F01	BRD-U24835547-000-01-4	10.0	um	BRD-U24835547	GSK-1059615	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:F02	HEPG2	LJP009_HEPG2_24H_X2_B20	F02	BRD-U24835547-000-01-4	3.33	um	BRD-U24835547	GSK-1059615	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:F03	HEPG2	LJP009_HEPG2_24H_X2_B20	F03	BRD-U24835547-000-01-4	1.11	um	BRD-U24835547	GSK-1059615	trt_cp	24.0	h
LJP005_HEPG2_24H_X1_B19:I15	HEPG2	LJP005_HEPG2_24H_X1_B19	I15	BRD-K08799216-001-04-6	1.11	um	BRD-K08799216	pelitinib	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:F04	HEPG2	LJP009_HEPG2_24H_X2_B20	F04	BRD-U24835547-000-01-4	0.37	um	BRD-U24835547	GSK-1059615	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:F05	HEPG2	LJP009_HEPG2_24H_X2_B20	F05	BRD-U24835547-000-01-4	0.12	um	BRD-U24835547	GSK-1059615	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:F06	HEPG2	LJP009_HEPG2_24H_X2_B20	F06	BRD-U24835547-000-01-4	0.04	um	BRD-U24835547	GSK-1059615	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:F13	HEPG2	LJP009_HEPG2_24H_X2_B20	F13	BRD-K53561341-001-06-7	10.0	um	BRD-K53561341	aurora-a-inhibitor-i	trt_cp	24.0	h
LJP005_HEPG2_24H_X1_B19:I16	HEPG2	LJP005_HEPG2_24H_X1_B19	I16	BRD-K08799216-001-04-6	0.37	um	BRD-K08799216	pelitinib	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:F14	HEPG2	LJP009_HEPG2_24H_X2_B20	F14	BRD-K53561341-001-06-7	3.33	um	BRD-K53561341	aurora-a-inhibitor-i	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:F15	HEPG2	LJP009_HEPG2_24H_X2_B20	F15	BRD-K53561341-001-06-7	1.11	um	BRD-K53561341	aurora-a-inhibitor-i	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:F16	HEPG2	LJP009_HEPG2_24H_X2_B20	F16	BRD-K53561341-001-06-7	0.37	um	BRD-K53561341	aurora-a-inhibitor-i	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:F17	HEPG2	LJP009_HEPG2_24H_X2_B20	F17	BRD-K53561341-001-06-7	0.12	um	BRD-K53561341	aurora-a-inhibitor-i	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:F18	HEPG2	LJP009_HEPG2_24H_X2_B20	F18	BRD-K53561341-001-06-7	0.04	um	BRD-K53561341	aurora-a-inhibitor-i	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:F19	HEPG2	LJP009_HEPG2_24H_X2_B20	F19	BRD-K87904882-003-03-7	10.0	um	BRD-K87904882	chelerythrine	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:F20	HEPG2	LJP009_HEPG2_24H_X2_B20	F20	BRD-K87904882-003-03-7	3.33	um	BRD-K87904882	chelerythrine	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:F21	HEPG2	LJP009_HEPG2_24H_X2_B20	F21	BRD-K87904882-003-03-7	1.11	um	BRD-K87904882	chelerythrine	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:F22	HEPG2	LJP009_HEPG2_24H_X2_B20	F22	BRD-K87904882-003-03-7	0.37	um	BRD-K87904882	chelerythrine	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:F23	HEPG2	LJP009_HEPG2_24H_X2_B20	F23	BRD-K87904882-003-03-7	0.12	um	BRD-K87904882	chelerythrine	trt_cp	24.0	h
LJP005_HEPG2_24H_X1_B19:I17	HEPG2	LJP005_HEPG2_24H_X1_B19	I17	BRD-K08799216-001-04-6	0.12	um	BRD-K08799216	pelitinib	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:F24	HEPG2	LJP009_HEPG2_24H_X2_B20	F24	BRD-K87904882-003-03-7	0.04	um	BRD-K87904882	chelerythrine	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:G01	HEPG2	LJP009_HEPG2_24H_X2_B20	G01	BRD-K29983336-001-03-8	10.0	um	BRD-K29983336	rondual-kinase-inhibitor	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:G02	HEPG2	LJP009_HEPG2_24H_X2_B20	G02	BRD-K29983336-001-03-8	3.33	um	BRD-K29983336	rondual-kinase-inhibitor	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:G03	HEPG2	LJP009_HEPG2_24H_X2_B20	G03	BRD-K29983336-001-03-8	1.11	um	BRD-K29983336	rondual-kinase-inhibitor	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:G04	HEPG2	LJP009_HEPG2_24H_X2_B20	G04	BRD-K29983336-001-03-8	0.37	um	BRD-K29983336	rondual-kinase-inhibitor	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:G05	HEPG2	LJP009_HEPG2_24H_X2_B20	G05	BRD-K29983336-001-03-8	0.12	um	BRD-K29983336	rondual-kinase-inhibitor	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:G06	HEPG2	LJP009_HEPG2_24H_X2_B20	G06	BRD-K29983336-001-03-8	0.04	um	BRD-K29983336	rondual-kinase-inhibitor	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:G07	HEPG2	LJP009_HEPG2_24H_X2_B20	G07	BRD-A37704979-001-08-1	10.0	um	BRD-A37704979	SB-203580	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:G08	HEPG2	LJP009_HEPG2_24H_X2_B20	G08	BRD-A37704979-001-08-1	3.33	um	BRD-A37704979	SB-203580	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:G09	HEPG2	LJP009_HEPG2_24H_X2_B20	G09	BRD-A37704979-001-08-1	1.11	um	BRD-A37704979	SB-203580	trt_cp	24.0	h
LJP005_HEPG2_24H_X1_B19:I18	HEPG2	LJP005_HEPG2_24H_X1_B19	I18	BRD-K08799216-001-04-6	0.04	um	BRD-K08799216	pelitinib	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:G10	HEPG2	LJP009_HEPG2_24H_X2_B20	G10	BRD-A37704979-001-08-1	0.37	um	BRD-A37704979	SB-203580	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:G11	HEPG2	LJP009_HEPG2_24H_X2_B20	G11	BRD-A37704979-001-08-1	0.12	um	BRD-A37704979	SB-203580	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:G12	HEPG2	LJP009_HEPG2_24H_X2_B20	G12	BRD-A37704979-001-08-1	0.04	um	BRD-A37704979	SB-203580	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:G13	HEPG2	LJP009_HEPG2_24H_X2_B20	G13	BRD-K49328571-001-11-9	10.0	um	BRD-K49328571	dasatinib	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:G14	HEPG2	LJP009_HEPG2_24H_X2_B20	G14	BRD-K49328571-001-11-9	3.33	um	BRD-K49328571	dasatinib	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:G15	HEPG2	LJP009_HEPG2_24H_X2_B20	G15	BRD-K49328571-001-11-9	1.11	um	BRD-K49328571	dasatinib	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:G16	HEPG2	LJP009_HEPG2_24H_X2_B20	G16	BRD-K49328571-001-11-9	0.37	um	BRD-K49328571	dasatinib	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:G17	HEPG2	LJP009_HEPG2_24H_X2_B20	G17	BRD-K49328571-001-11-9	0.12	um	BRD-K49328571	dasatinib	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:G18	HEPG2	LJP009_HEPG2_24H_X2_B20	G18	BRD-K49328571-001-11-9	0.04	um	BRD-K49328571	dasatinib	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:G19	HEPG2	LJP009_HEPG2_24H_X2_B20	G19	BRD-K09132007-001-06-7	10.0	um	BRD-K09132007	D-4476	trt_cp	24.0	h
LJP005_HEPG2_24H_X1_B19:I19	HEPG2	LJP005_HEPG2_24H_X1_B19	I19	BRD-K68174511-001-05-8	10.0	um	BRD-K68174511	torin-2	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:G20	HEPG2	LJP009_HEPG2_24H_X2_B20	G20	BRD-K09132007-001-06-7	3.33	um	BRD-K09132007	D-4476	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:G21	HEPG2	LJP009_HEPG2_24H_X2_B20	G21	BRD-K09132007-001-06-7	1.11	um	BRD-K09132007	D-4476	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:G22	HEPG2	LJP009_HEPG2_24H_X2_B20	G22	BRD-K09132007-001-06-7	0.37	um	BRD-K09132007	D-4476	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:G23	HEPG2	LJP009_HEPG2_24H_X2_B20	G23	BRD-K09132007-001-06-7	0.12	um	BRD-K09132007	D-4476	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:G24	HEPG2	LJP009_HEPG2_24H_X2_B20	G24	BRD-K09132007-001-06-7	0.04	um	BRD-K09132007	D-4476	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:H01	HEPG2	LJP009_HEPG2_24H_X2_B20	H01	BRD-K53281329-001-03-5	10.0	um	BRD-K53281329	SYK-inhibitor	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:H02	HEPG2	LJP009_HEPG2_24H_X2_B20	H02	BRD-K53281329-001-03-5	3.33	um	BRD-K53281329	SYK-inhibitor	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:H03	HEPG2	LJP009_HEPG2_24H_X2_B20	H03	BRD-K53281329-001-03-5	1.11	um	BRD-K53281329	SYK-inhibitor	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:H04	HEPG2	LJP009_HEPG2_24H_X2_B20	H04	BRD-K53281329-001-03-5	0.37	um	BRD-K53281329	SYK-inhibitor	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:H05	HEPG2	LJP009_HEPG2_24H_X2_B20	H05	BRD-K53281329-001-03-5	0.12	um	BRD-K53281329	SYK-inhibitor	trt_cp	24.0	h
LJP005_HEPG2_24H_X1_B19:I20	HEPG2	LJP005_HEPG2_24H_X1_B19	I20	BRD-K68174511-001-05-8	3.33	um	BRD-K68174511	torin-2	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:H06	HEPG2	LJP009_HEPG2_24H_X2_B20	H06	BRD-K53281329-001-03-5	0.04	um	BRD-K53281329	SYK-inhibitor	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:H07	HEPG2	LJP009_HEPG2_24H_X2_B20	H07	BRD-K09951645-001-05-0	10.0	um	BRD-K09951645	dabrafenib	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:H08	HEPG2	LJP009_HEPG2_24H_X2_B20	H08	BRD-K09951645-001-05-0	3.33	um	BRD-K09951645	dabrafenib	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:H09	HEPG2	LJP009_HEPG2_24H_X2_B20	H09	BRD-K09951645-001-05-0	1.11	um	BRD-K09951645	dabrafenib	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:H10	HEPG2	LJP009_HEPG2_24H_X2_B20	H10	BRD-K09951645-001-05-0	0.37	um	BRD-K09951645	dabrafenib	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:H11	HEPG2	LJP009_HEPG2_24H_X2_B20	H11	BRD-K09951645-001-05-0	0.12	um	BRD-K09951645	dabrafenib	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:H12	HEPG2	LJP009_HEPG2_24H_X2_B20	H12	BRD-K09951645-001-05-0	0.04	um	BRD-K09951645	dabrafenib	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:H13	HEPG2	LJP009_HEPG2_24H_X2_B20	H13	BRD-K91900765-001-04-3	10.0	um	BRD-K91900765	VX-745	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:H14	HEPG2	LJP009_HEPG2_24H_X2_B20	H14	BRD-K91900765-001-04-3	3.33	um	BRD-K91900765	VX-745	trt_cp	24.0	h
LJP009_HEPG2_24H_X2_B20:H15	HEPG2	LJP009_HEPG2_24H_X2_B20	H15	BRD-K91900765-001-04-3	1.11	um	BRD-K91900765	VX-745	trt_cp	24.0	h
LJP005_HEPG2_24H_X1_B19:I21	HEPG2	LJP005_HEPG2_24H_X1_B19	I21	BRD-K68174511-001-05-8	1.11	um	BRD-K68174511	torin-2	trt_cp	24.0	h
